Target,Text
0,"Im in inperialmusic listening2the weirdest track ever by”leafcutter john”-sounds like insects being molested&someone plumbing,remixed by evil men on acid!"
0,कप्तान हमारे कमरे में है :)
0,यह पेन बात एक मजाक से परे है। एक बिरो क्या नहीं? एक स्वामी मत करो क्योंकि यह फिर से ऐसा नहीं कर सकता है!
1,विजेता !! एक मूल्यवान नेटवर्क ग्राहक के रूप में आपको प्राप्ति �900 पुरस्कार इनाम के लिए चुना गया है! 09061701461 पर कॉल करने के लिए। दावा कोड KL341। केवल 12 घंटे मान्य।
0,Lmao ok I wont be needing u to do my hair anymore.
0,Hello! Good week? Fancy a drink or something later?
0,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
0,Send to someone else :-)
0,Cheyyamo रद्द करें? और कुछ पैसे वापस पाओ?
0,"Alright omw, gotta change my order to a half8th"
0,"Yeah I think my usual guy's still passed out from last night, if you get ahold of anybody let me know and I'll throw down"
0,"मजेदार तथ्य: हालांकि आपको लगता है कि आर्मंड अंततः एक सहिष्णुता या कुछ बकवास का निर्माण करेगा, यह देखते हुए कि वह कितना धूम्रपान करता है, वह 2 हिट्स की तरह गड़बड़ हो जाता है"
0,"के, मैं कुछ काम करूँगा"
0,Ugh. Gotta drive back to sd from la. My butt is sore.
0,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
0,Will be office around 4 pm. Now i am going hospital.
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
0,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx
0,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
0,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
0,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
0,I wanna watch that movie
0,You intrepid duo you! Have a great time and see you both soon. 
0,:-( that's not v romantic!
0,मैं कैलिकट के रास्ते में बस में हूं
1,मैं आपको अपनी सबसे गहरी सबसे गहरी कल्पनाएँ बताना चाहता हूं। मुझे कॉल करें 09094646631 सिर्फ 60p/मिनट। ग्रंथों को रोकने के लिए 08712460324 (NAT दर) पर कॉल करें
1,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
1,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18"
0,K. Did you call me just now ah?
0,"Haha बहुत बढ़िया, अब वापस omw"
0,Thats cool. I want to please you...
0,अरे क्या है चार्ल्स देर से जवाब के बारे में क्षमा करें।
1,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
0,Also andros ice etc etc
0,क्या आप चेन्नई आने की योजना बना रहे हैं?
0,"गुरुत्वाकर्षण के खिलाफ सुंदर सत्य .. ध्यान से पढ़ें: \ _ हमारा दिल हल्का महसूस करता है जब कोई इसमें होता है .. लेकिन यह बहुत भारी लगता है जब कोई इसे छोड़ देता है .. ""अच्छी रात"""
1,08702490080 से कॉल करें - U 2 कॉल 090666358152 का दावा करने के लिए �5000 पुरस्कार का दावा करता है। U में 2 दर्ज करें सभी उर मोबाइल और व्यक्तिगत विवरण @ संकेत। सावधान!
0,my ex-wife was not able to have kids. Do you want kids one day?
0,"Sorry battery died, yeah I'm here"
0,आधी रात को
0,क्या कोई फिल्म थियेटर है जिसे मैं असीमित फिल्में देख सकता हूं और बस एक बार भुगतान कर सकता हूं?
0,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
0,क्या पहना है?
0,आपको सफाई के लिए कितना मिला
0,Early bird! Any purchases yet?
0,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx
